Erster	ADJA	erst
nicht	PTKNEG	nicht
lügen	VVINF	lügen
kann	VMFIN	können
.	$.	.
–	ADJA	–
–	NN	–
Und	KON	und
die	ART	die
Teiche	NN	Teich
–	ADJA	–
–	NN	–
STALENO	NE	STALENO
.	$.	.
Auch	ADV	auch
Teiche	NN	Teich
hat	VAFIN	haben
das	ART	die
Vorwerk	NN	Vorwerk
?	$.	?
MASKARILL	NE	MASKARILL
.	$.	.
Ja	PTKANT	ja
;	$.	;
aber	KON	aber
Teiche	NN	Teich
,	$,	,
in	APPR	in
welchen	PRELS	welche
sich	PRF	sich
mehr	PIAT	mehr
Menschen	NN	Mensch
ersäuft	VVPP	ersäufen
haben	VAFIN	haben
,	$,	,
als	KOKOM	als
Tropfen	NN	Tropfen
Wasser	NN	Wasser
darinne	NN	darinne
sind	VAFIN	sein
.	$.	.
Und	KON	und
da	KOUS	da
sich	PRF	sich
also	ADV	also
die	ART	die
Fische	NN	Fisch
von	APPR	von
lauter	ADJD	laut
menschlichem	ADJA	menschlich
Luder	NN	Luder
nähren	VVFIN	nähren
,	$,	,
so	ADV	so
können	VMFIN	können
Sie	PPER	Sie
leicht	ADJD	leicht
denken	VVINF	denken
,	$,	,
was	PWS	was
das	ART	die
für	APPR	für
Fische	NN	Fisch
sein	VAINF	sein
mögen	VMFIN	mögen
?	$.	?
STALENO	NE	STALENO
.	$.	.
Große	ADJA	groß
und	KON	und
fette	ADJA	fett
Fische	NN	Fisch
.	$.	.
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Fische	NN	Fisch
,	$,	,
die	PRELS	die
durch	APPR	durch
ihre	PPOSAT	ihr
Nahrung	NN	Nahrung
Menschenverstand	NN	Menschenverstand
bekommen	VVPP	bekommen
haben	VAFIN	haben
,	$,	,
und	KON	und
sich	PRF	sich
daher	PAV	daher
gar	ADV	gar
nicht	PTKNEG	nicht
mehr	ADV	mehr
fangen	VVINF	fangen
lassen	VVINF	lassen
;	$.	;
ja	PTKANT	ja
,	$,	,
wenn	KOUS	wenn
man	PIS	man
die	ART	die
Teiche	NN	Teich
abläßt	VVFIN	ablassen
,	$,	,
so	ADV	so
sind	VAFIN	sein
sie	PPER	sie
verschwunden	VVPP	verschwinden
.	$.	.
–	ADJA	–
–	NN	–
Mit	APPR	mit
einem	ART	eine
Worte	NN	Wort
,	$,	,
es	PPER	es
muß	VMFIN	müssen
kein	PIAT	keine
Winkel	NN	Winkel
auf	APPR	auf
der	ART	die
ganzen	ADJA	ganz
Erde	NN	Erde
sein	VAINF	sein
,	$,	,
wo	PWAV	wo
man	PIS	man
allen	PIAT	alle
Schaden	NN	Schaden
,	$,	,
alles	PIAT	alle
Unglück	NN	Unglück
so	ADV	so
häufig	ADJD	häufig
und	KON	und
so	ADV	so
gewiß	ADJD	gewiss
antreffen	VVINF	antreffen
könnte	VMFIN	können
,	$,	,
als	KOUS	als
auf	APPR	auf
diesem	PDAT	dies
elenden	ADJA	elend
Vorwerke	NN	Vorwerke
.	$.	.
Die	ART	die
Geschichte	NN	Geschichte
meldet	VVFIN	melden
uns	PPER	wir
auch	ADV	auch
,	$,	,
und	KON	und
die	ART	die
Historie	NN	Historie
bestätiget	VVFIN	bestätiget
es	PPER	es
,	$,	,
daß	KOUS	dass
seit	APPR	seit
dreihundert	CARD	dreihundert
und	KON	und
etlichen	PIAT	etliche
funfzig	NN	funfzig
Jahren	NN	Jahr
,	$,	,
–	ADJA	–
–	NN	–
oder	KON	oder
seit	APPR	seit
vierhundert	CARD	vierhundert
Jahren	NN	Jahr
,	$,	,
–	ADJA	–
–	NN	–
kein	PIAT	keine
einziger	ADJA	einzig
Besitzer	NN	Besitzer
des	ART	die
selben	PDS	selbe
eines	ART	eine
natürlichen	ADJA	natürlich
Todes	NN	Tod
gestorben	VVPP	sterben
sei	VAFIN	sein
.	$.	.
STALENO	NE	STALENO
.	$.	.
Außer	APPR	außer
die	ART	die
alte	ADJA	alt
Pate	NN	Pate
doch	ADV	doch
,	$,	,
die	PRELS	die
es	PPER	es
dem	ART	die
Lelio	NE	Lelio
vermachte	VVFIN	vermachen
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Man	PIS	man
redet	VVFIN	reden
nicht	PTKNEG	nicht
gerne	ADV	gerne
davon	PAV	davon
;	$.	;
aber	KON	aber
auch	ADV	auch
die	ART	die
alte	ADJA	alt
Pate	NN	Pate
–	ADJA	–
–	NN	–
STALENO	NE	STALENO
.	$.	.
Nun	ADV	nun
?	$.	?
MASKARILL	NE	MASKARILL
.	$.	.
Die	ART	die
alte	ADJA	alt
Pate	NN	Pate
ward	VVFIN	werd
des	ART	die
Nachts	ADV	nachts
von	APPR	von
einer	ART	eine
schwarzen	ADJA	schwarz
Katze	NN	Katze
,	$,	,
die	PRELS	die
sie	PPER	sie
immer	ADV	immer
um	APPR	um
sich	PRF	sich
hatte	VAFIN	haben
,	$,	,
erstickt	VVPP	ersticken
.	$.	.
Und	KON	und
es	PPER	es
ist	VAFIN	sein
sehr	ADV	sehr
wahrscheinlich	ADJD	wahrscheinlich
,	$,	,
sehr	ADV	sehr
wahrscheinlich	ADJD	wahrscheinlich
,	$,	,
daß	KOUS	dass
diese	PDAT	dies
schwarze	ADJA	schwarz
Katze	NN	Katze
–	ADJA	–
–	NN	–
der	ART	die
Teufel	NN	Teufel
gewesen	VAPP	sein
ist	VAFIN	sein
.	$.	.
–	ADJA	–
–	NN	–
Wie	KOUS	wie
es	PPER	es
meinem	PPOSAT	mein
Herrn	NN	Herr
gehen	VVINF	gehen
wird	VAFIN	werden
,	$,	,
das	PDS	die
weiß	VVFIN	wissen
Gott	NN	Gott
.	$.	.
Man	PIS	man
hat	VAFIN	haben
ihm	PPER	er
prophezeit	VVFIN	prophezeien
,	$,	,
daß	KOUS	dass
ihn	PPER	er
Diebe	NN	Dieb
ermorden	VVINF	ermorden
würden	VAFIN	werden
,	$,	,
und	KON	und
ich	PPER	ich
muß	VMFIN	müssen
es	PPER	es
ihm	PPER	er
nachsagen	VVINF	nachsagen
,	$,	,
daß	KOUS	dass
er	PPER	er
sich	PRF	sich
alle	PIAT	alle
Mühe	NN	Mühe
gibt	VVFIN	geben
,	$,	,
diese	PDAT	dies
Prophezeiung	NN	Prophezeiung
zu	APPR	zu
Schanden	NN	Schande
zu	PTKZU	zu
machen	VVINF	machen
,	$,	,
und	KON	und
die	ART	die
Diebe	NN	Dieb
durch	APPR	durch
eine	ART	eine
großmütige	ADJA	großmütig
Aufopferung	NN	Aufopferung
seines	PPOSAT	sein
Vermögens	NN	Vermögen
von	APPR	von
sich	PRF	sich
abzuwehren	VVIZU	abwehren
;	$.	;
aber	KON	aber
gleichwohl	ADV	gleichwohl
–	ADJA	–
–	NN	–
STALENO	NE	STALENO
.	$.	.
Aber	KON	aber
gleichwohl	ADV	gleichwohl
,	$,	,
Maskarill	NE	Maskarill
,	$,	,
werde	VAFIN	werden
ich	PPER	ich
seinen	PPOSAT	sein
Vorschlag	NN	Vorschlag
annehmen	VVINF	annehmen
.	$.	.
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Sie	PPER	Sie
?	$.	?
–	ADJA	–
–	NN	–
Gehen	VVFIN	gehen
Sie	PPER	Sie
doch	ADV	doch
!	$.	!
das	PDS	die
werden	VAFIN	werden
Sie	PPER	Sie
nimmermehr	ADV	nimmermehr
tun	VVINF	tun
.	$.	.
STALENO	NE	STALENO
.	$.	.
Gewiß	ADJD	gewiss
,	$,	,
ich	PPER	ich
werde	VAFIN	werden
es	PPER	es
tun	VVINF	tun
.	$.	.
MASKARILL	NE	MASKARILL
bei	APPR	bei
Seite	NN	Seite
.	$.	.
Der	ART	die
alte	ADJA	alt
Fuchs	NN	Fuchs
!	$.	!
STALENO	NE	STALENO
bei	APPR	bei
Seite	NN	Seite
.	$.	.
Wie	KOUS	wie
ich	PPER	ich
ihn	PPER	er
martre	VVFIN	martre
,	$,	,
den	ART	die
Schelm	NN	Schelm
!	$.	!
–	ADJA	–
–	NN	–
Aber	KON	aber
doch	ADV	doch
,	$,	,
Maskarill	NE	Maskarill
,	$,	,
danke	VVFIN	danken
ich	PPER	ich
dir	PRF	du
für	APPR	für
deine	PPOSAT	dein
gute	ADJA	gut
Nachricht	NN	Nachricht
.	$.	.
Sie	PPER	Sie
kann	VMFIN	können
mir	PPER	ich
wenigstens	ADV	wenigstens
so	ADV	so
viel	PIS	viele
nützen	VVINF	nützen
,	$,	,
daß	KOUS	dass
ich	PPER	ich
meinen	PPOSAT	mein
Mündel	NN	Mündel
das	ART	die
Vorwerk	NN	Vorwerk
zwar	ADV	zwar
nehmen	VVINF	nehmen
,	$,	,
aber	KON	aber
auch	ADV	auch
gleich	ADJD	gleich
wieder	ADV	wieder
verkaufen	VVINF	verkaufen
lasse	VVFIN	lassen
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Am	PTKA	am
besten	ADJD	gut
wäre	VAFIN	sein
es	PPER	es
,	$,	,
Sie	PPER	Sie
gäben	VVFIN	geben
sich	PRF	sich
gar	ADV	gar
nicht	PTKNEG	nicht
damit	PAV	damit
ab	PTKVZ	ab
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
Ihnen	PPER	Sie
noch	ADV	noch
lange	ADV	lange
nicht	PTKNEG	nicht
alles	PIS	alle
erzählt	VVFIN	erzählen
.	$.	.
–	ADJA	–
–	NN	–
STALENO	NE	STALENO
.	$.	.
Verspare	VVFIN	Verspare
es	PPER	es
nur	ADV	nur
;	$.	;
ich	PPER	ich
habe	VAFIN	haben
ohnedem	ADJD	ohnedem
jetzo	ADJD	jetzo
nicht	PTKNEG	nicht
Zeit	NN	Zeit
.	$.	.
Ein	ART	eine
andermal	ADV	andermal
,	$,	,
Maskarill	NE	Maskarill
,	$,	,
bin	VAFIN	sein
ich	PPER	ich
deinen	PPOSAT	dein
Possen	NN	Posse
wieder	ADV	wieder
zu	APPR	zu
Diensten	NN	Dienst
.	$.	.
Geht	VVFIN	gehen
ab	PTKVZ	ab
.	$.	.
Achter	ADJA	acht
Auftritt	NN	Auftritt
MASKARILL	NE	MASKARILL
.	$.	.
Das	PDS	die
war	VAFIN	sein
nichts	PIS	nichts
!	$.	!
War	VAFIN	sein
ich	PPER	ich
zu	PTKA	zu
dumm	ADJD	dumm
,	$,	,
oder	KON	oder
war	VAFIN	sein
er	PPER	er
zu	PTKA	zu
klug	ADJD	klug
?	$.	?
Je	ADV	je
nun	ADV	nun
!	$.	!
ich	PPER	ich
werde	VAFIN	werden
am	PTKA	am
wenigsten	ADV	wenigsten
dabei	PAV	dabei
verlieren	VVINF	verlieren
.	$.	.
Will	VMFIN	wollen
sich	PRF	sich
Lelio	NE	Lelio
von	APPR	von
allem	PIS	alle
entblößen	VVINF	entblößen
;	$.	;
meinetwegen	ADV	meinetwegen
.	$.	.
Endlich	ADV	endlich
kann	VMFIN	können
ich	PPER	ich
eines	ART	eine
Herrn	NN	Herr
,	$,	,
wie	KOKOM	wie
er	PPER	er
ist	VAFIN	sein
,	$,	,
entbehren	VVINF	entbehren
.	$.	.
Meine	PPOSAT	mein
Schäfchen	NN	Schäfchen
sind	VAFIN	sein
im	APPRART	in
Treugen	NN	Treugen
.	$.	.
Was	PWS	was
ich	PPER	ich
noch	ADV	noch
für	APPR	für
ihn	PPER	er
tu	VVFIN	tun
,	$,	,
tu	VVFIN	tun
ich	PPER	ich
aus	APPR	aus
Mitleiden	NN	Mitleiden
.	$.	.
Er	PPER	er
ist	VAFIN	sein
immer	ADV	immer
eine	ART	eine
gute	ADJA	gut
Haut	NN	Haut
gewesen	VAPP	sein
;	$.	;
und	KON	und
ich	PPER	ich
wollte	VMFIN	wollen
doch	ADV	doch
nicht	PTKNEG	nicht
gerne	ADV	gerne
,	$,	,
daß	KOUS	dass
er	PPER	er
es	PPER	es
am	APPRART	an
Ende	NN	Ende
gar	ADV	gar
zu	PTKA	zu
schlecht	ADJD	schlecht
hätte	VAFIN	haben
.	$.	.
Marsch	NN	Marsch
!	$.	!
–	ADJA	–
–	NN	–
Ha	NE	Ha
!	$.	!
das	PDS	die
ist	VAFIN	sein
ja	ADV	ja
gar	ADV	gar
ein	ART	eine
Reisender	NN	Reisende
.	$.	.
Ich	PPER	ich
dächte	VVFIN	denken
,	$,	,
ich	PPER	ich
hätte	VAFIN	haben
wenig	PIS	wenige
genug	ADV	genug
zu	PTKZU	zu
tun	VVINF	tun
,	$,	,
um	KOUI	um
mich	PRF	ich
um	APPR	um
fremde	ADJA	fremd
Leute	NN	Leute
bekümmern	VVINF	bekümmern
zu	PTKZU	zu
können	VMINF	können
.	$.	.
Es	PPER	es
ist	VAFIN	sein
eine	ART	eine
schöne	ADJA	schön
Sache	NN	Sache
um	APPR	um
die	ART	die
Neubegierde	NN	Neubegierde
!	$.	!
Neunter	ADJA	neunt
Auftritt	NN	Auftritt
Anselmo	NE	Anselmo
.	$.	.
Ein	ART	eine
Träger	NN	Träger
.	$.	.
Maskarill	NE	Maskarill
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Dem	ART	die
Himmel	NN	Himmel
sei	VAFIN	sein
Dank	NN	Dank
,	$,	,
daß	KOUS	dass
ich	PPER	ich
endlich	ADV	endlich
mein	PPOSAT	mein
Haus	NN	Haus
,	$,	,
mein	PPOSAT	mein
liebes	ADJA	lieb
Haus	NN	Haus
wieder	ADV	wieder
sehe	VVFIN	sehen
!	$.	!
MASKARILL	NE	MASKARILL
.	$.	.
Sein	PPOSAT	sein
Haus	NN	Haus
?	$.	?
ANSELMO	NE	Anselmo
zum	APPRART	zu
Träger	NN	Träger
.	$.	.
Setzt	VVFIN	setzen
den	ART	die
Koffer	NN	Koffer
hier	ADV	hier
nur	ADV	nur
nieder	PTKVZ	nieder
,	$,	,
guter	ADJA	gut
Freund	NN	Freund
.	$.	.
Ich	PPER	ich
will	VMFIN	wollen
ihn	PPER	er
schon	ADV	schon
vollends	ADV	vollends
herein	ADV	herein
schaffen	VVINF	schaffen
lassen	VVINF	lassen
.	$.	.
–	NN	–
Ich	PPER	ich
habe	VAFIN	haben
Euch	PPER	ihr
doch	ADV	doch
bezahlt	VVPP	bezahlen
?	$.	?
–	ADJA	–
–	NN	–
DER	NE	DER
TRÄGER	ADJD	träge
.	$.	.
O	NN	O
ja	ADV	ja
,	$,	,
Herr	NN	Herr
!	$.	!
o	ADJD	o
ja	ADV	ja
!	$.	!
–	ADJA	–
–	NN	–
Aber	KON	aber
–	ADJA	–
–	NN	–
Ohne	APPR	ohne
Zweifel	NN	Zweifel
sind	VAFIN	sein
Sie	PPER	Sie
wohl	ADV	wohl
sehr	ADV	sehr
vergnügt	VVPP	vergnügen
,	$,	,
sehr	ADV	sehr
freudig	ADJD	freudig
,	$,	,
daß	KOUS	dass
Sie	PPER	Sie
wieder	ADV	wieder
zu	APPR	zu
Hause	NN	Haus
sind	VAFIN	sein
?	$.	?
ANSELMO	NE	Anselmo
.	$.	.
Ja	ADV	ja
freilich	ADV	freilich
!	$.	!
DER	ART	die
TRÄGER	ADJA	träge
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
Leute	NN	Leute
gekannt	VVPP	kennen
,	$,	,
die	PRELS	die
,	$,	,
wenn	KOUS	wenn
sie	PPER	sie
sehr	ADV	sehr
freudig	ADJD	freudig
waren	VAFIN	sein
,	$,	,
gegen	APPR	gegen
einen	ART	eine
armen	ADJA	arm
Teufel	NN	Teufel
ein	ART	eine
übriges	ADJA	übrig
taten	VVFIN	tun
.	$.	.
–	ADJA	–
–	NN	–
Bezahlt	VVPP	bezahlen
haben	VAFIN	haben
Sie	PPER	Sie
mich	PPER	ich
,	$,	,
Herr	NN	Herr
,	$,	,
bezahlt	VVPP	bezahlen
haben	VAFIN	haben
Sie	PPER	Sie
mich	PPER	ich
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Nun	ADV	nun
da	ADV	da
!	$.	!
ich	PPER	ich
will	VMFIN	wollen
auch	ADV	auch
ein	ART	eine
übriges	ADJA	übrig
tun	VVINF	tun
.	$.	.
DER	ART	die
TRÄGER	ADJA	träge
.	$.	.
Ei	NE	ei
!	$.	!
ei	NE	ei
!	$.	!
das	PDS	die
ist	VAFIN	sein
mir	PPER	ich
doch	ADV	doch
lieb	ADJD	lieb
,	$,	,
daß	KOUS	dass
ich	PPER	ich
mich	PRF	ich
nicht	PTKNEG	nicht
betrogen	VVPP	betrügen
habe	VAFIN	haben
;	$.	;
ich	PPER	ich
sähe	VVFIN	sehen
Sie	PPER	Sie
gleich	ADJD	gleich
für	APPR	für
einen	ART	eine
spendabeln	NN	spendabeln
Mann	NN	Mann
an	PTKVZ	an
.	$.	.
O	NN	O
!	$.	!
ich	PPER	ich
versteh	VVIMP	verstehen
mich	PRF	ich
drauf	PAV	drauf
.	$.	.
Gott	NN	Gott
bezahls	NN	bezahls
!	$.	!
Geht	VVFIN	gehen
ab	PTKVZ	ab
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Es	PPER	es
will	VMFIN	wollen
sich	PRF	sich
niemand	PIS	niemand
aus	APPR	aus
meinem	PPOSAT	mein
Hause	NN	Haus
sehen	VVINF	sehen
lassen	VVINF	lassen
.	$.	.
Ich	PPER	ich
muß	VMFIN	müssen
nur	ADV	nur
anklopfen	VVINF	anklopfen
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Der	ART	die
Mann	NN	Mann
ist	VAFIN	sein
offenbar	ADJD	offenbar
unrecht	ADJD	unrecht
!	$.	!
ANSELMO	NE	Anselmo
.	$.	.
Es	PPER	es
sieht	VVFIN	sehen
nicht	PTKNEG	nicht
anders	ADV	anders
aus	PTKVZ	aus
,	$,	,
als	KOKOM	als
ob	KOUS	ob
das	ART	die
ganze	ADJA	ganz
Haus	NN	Haus
ausgestorben	VVPP	aussterben
wäre	VAFIN	sein
.	$.	.
Gott	NN	Gott
verhüte	VVFIN	verhüten
.	$.	.
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
der	ART	die
ihm	PPER	er
näher	ADJD	nah
tritt	VVFIN	treten
.	$.	.
Mein	PPOSAT	mein
Herr	NN	Herr
!	$.	!
–	ADJA	–
–	NN	–
Sie	PPER	Sie
werden	VAINF	werden
verzeihen	VVFIN	verzeihen
–	ADJA	–
–	NN	–
ich	PPER	ich
bitte	PTKANT	bitte
um	APPR	um
Vergebung	NN	Vergebung
–	NN	–
Indem	KOUS	indem
er	PPER	er
zurück	ADV	zurück
prellt	VVFIN	prellen
.	$.	.
Der	ART	die
Blitz	NN	Blitz
!	$.	!
das	ART	die
Gesichte	NN	Gesicht
sollte	VMFIN	sollen
ich	PPER	ich
kennen	VVINF	kennen
.	$.	.
ANSELMO	NE	Anselmo
.	$.	.
Verzeih	VVIMP	verzeihen
Euchs	VVFIN	Euchs
der	ART	die
liebe	ADJA	lieb
Gott	NN	Gott
,	$,	,
daß	KOUS	dass
Ihr	PPER	sie
nicht	PTKNEG	nicht
klug	ADJD	klug
seid	VAFIN	sein
!	$.	!
–	ADJA	–
–	NN	–
Was	PWS	was
wollt	VMFIN	wollen
Ihr	PPOSAT	ihr
?	$.	?
MASKARILL	NE	MASKARILL
.	$.	.
Ich	PPER	ich
wollte	VMFIN	wollen
–	ADJA	–
–	NN	–
ich	PPER	ich
wollte	VMFIN	wollen
–	ADJA	–
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Nun	ADV	nun
?	$.	?
was	PWS	was
geht	VVFIN	gehen
Ihr	PPER	sie
denn	ADV	denn
um	APPR	um
mich	PRF	ich
herum	PTKVZ	herum
?	$.	?
MASKARILL	NE	MASKARILL
.	$.	.
Ich	PPER	ich
wollte	VMFIN	wollen
–	ADJA	–
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Absehen	NN	Absehen
vielleicht	ADV	vielleicht
,	$,	,
wo	PWAV	wo
meinem	PPOSAT	mein
Beutel	NN	Beutel
am	PTKA	am
besten	ADJD	gut
beizukommen	VVIZU	beikommen
wäre	VAFIN	sein
?	$.	?
MASKARILL	NE	MASKARILL
.	$.	.
Ich	PPER	ich
irre	VVFIN	irren
mich	PRF	ich
;	$.	;
wenn	KOUS	wenn
er	PPER	er
es	PPER	es
wäre	VAFIN	sein
,	$,	,
müßte	VMFIN	müssen
er	PPER	er
mich	PRF	ich
ja	ADV	ja
wohl	ADV	wohl
auch	ADV	auch
kennen	VVINF	kennen
.	$.	.
–	ADJA	–
–	NN	–
Ich	PPER	ich
bin	VAFIN	sein
neugierig	ADJD	neugierig
,	$,	,
mein	PPOSAT	mein
Herr	NN	Herr
;	$.	;
aber	KON	aber
meine	PPOSAT	mein
Neubegierde	NN	Neubegierde
ist	VAFIN	sein
keine	PIAT	keine
von	APPR	von
den	ART	die
unhöflichen	ADJA	unhöflich
,	$,	,
und	KON	und
ich	PPER	ich
frage	VVFIN	fragen
mit	APPR	mit
aller	PIAT	alle
Bescheidenheit	NN	Bescheidenheit
,	$,	,
–	ADJA	–
–	NN	–
was	PRELS	was
Sie	PPER	Sie
vor	APPR	vor
diesem	PDAT	dies
Hause	NN	Haus
zu	PTKZU	zu
suchen	VVINF	suchen
haben	VAFIN	haben
?	$.	?
ANSELMO	NE	Anselmo
.	$.	.
Kerl	NN	Kerl
!	$.	!
–	ADJA	–
–	NN	–
Aber	KON	aber
jetzt	ADV	jetzt
seh	NE	seh
ich	PPER	ich
ihn	PPER	er
erst	ADV	erst
recht	ADJD	recht
an	PTKVZ	an
.	$.	.
Mas	ADJA	Mas
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Herr	NN	Herr
An	APPR	an
–	ADJA	–
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Maska	NE	Maska
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Ansel	NN	Ansel
–	ADJA	–
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Maskarill	NE	Maskarill
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Herr	NN	Herr
Anselmo	NE	Anselmo
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Bist	VAFIN	sein
du	PPER	du
es	PPER	es
denn	ADV	denn
?	$.	?
MASKARILL	NE	MASKARILL
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
ich	PPER	ich
;	$.	;
das	PDS	die
ist	VAFIN	sein
gewiß	ADJD	gewiss
.	$.	.
Aber	KON	aber
Sie	PPER	Sie
–	ADJA	–
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Es	PPER	es
ist	VAFIN	sein
kein	PIAT	keine
Wunder	NN	Wunder
,	$,	,
daß	KOUS	dass
du	PPER	du
zweifelst	VVFIN	zweifeln
,	$,	,
ob	KOUS	ob
ich	PPER	ich
es	PPER	es
bin	VAFIN	sein
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Ist	VAFIN	sein
es	PPER	es
in	APPR	in
aller	PIAT	alle
Welt	NN	Welt
möglich	ADJD	möglich
?	$.	?
–	ADJA	–
–	NN	–
Ach	ITJ	ach
!	$.	!
nicht	PTKNEG	nicht
doch	ADV	doch
!	$.	!
Herr	NN	Herr
Anselmo	NE	Anselmo
ist	VAFIN	sein
neun	CARD	neun
Jahr	NN	Jahr
weg	PTKVZ	weg
,	$,	,
und	KON	und
es	PPER	es
wäre	VAFIN	sein
ja	ADV	ja
wohl	ADV	wohl
wunderbar	ADJD	wunderbar
,	$,	,
wenn	KOUS	wenn
er	PPER	er
eben	ADV	eben
heute	ADV	heute
wiederkommen	VVINF	wiederkommen
sollte	VMFIN	sollen
?	$.	?
Warum	PWAV	warum
denn	ADV	denn
eben	ADV	eben
heute	ADV	heute
?	$.	?
ANSELMO	NE	Anselmo
.	$.	.
Die	ART	die
Frage	NN	Frage
kannst	VMFIN	können
du	PPER	du
alle	PIAT	alle
Tage	NN	Tag
tun	VVINF	tun
;	$.	;
und	KON	und
ich	PPER	ich
dürfte	VMFIN	dürfen
also	ADV	also
gar	ADV	gar
nicht	PTKNEG	nicht
wiederkommen	VVINF	wiederkommen
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Das	PDS	die
ist	VAFIN	sein
wahr	ADJD	wahr
!	$.	!
–	ADJA	–
–	NN	–
Je	ADV	je
nun	ADV	nun
!	$.	!
so	ADV	so
sein	PPOSAT	sein
Sie	PPER	Sie
tausendmal	ADV	tausendmal
willkommen	ADJD	willkommen
,	$,	,
und	KON	und
aber	ADV	aber
tausendmal	ADV	tausendmal
,	$,	,
allerliebster	ADJA	allerlieb
Herr	NN	Herr
Anselmo	NE	Anselmo
.	$.	.
–	NN	–
Zwar	ADV	zwar
am	APPRART	an
Ende	NN	Ende
sind	VAFIN	sein
Sie	PPER	Sie
es	PPER	es
doch	ADV	doch
wohl	ADV	wohl
nicht	PTKNEG	nicht
?	$.	?
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
es	PPER	es
gewiß	ADJD	gewiss
.	$.	.
Antworte	VVFIN	antworten
mir	PPER	ich
nur	ADV	nur
geschwind	ADJD	geschwind
,	$,	,
ob	KOUS	ob
alles	PIS	alle
noch	ADV	noch
wohl	ADV	wohl
steht	VVFIN	stehen
?	$.	?
Leben	NN	Leben
meine	PPOSAT	mein
Kinder	NN	Kind
noch	ADV	noch
?	$.	?
Lelio	NE	Lelio
?	$.	?
Kamilla	NE	Kamilla
?	$.	?
MASKARILL	NE	MASKARILL
.	$.	.
Ja	PTKANT	ja
,	$,	,
nun	ADV	nun
darf	VMFIN	dürfen
ich	PPER	ich
wohl	ADV	wohl
nicht	PTKNEG	nicht
mehr	ADV	mehr
daran	PAV	daran
zweifeln	VVFIN	zweifeln
,	$,	,
daß	KOUS	dass
Sie	PPER	Sie
es	PPER	es
sind	VAFIN	sein
.	$.	.
–	NN	–
Sie	PPER	Sie
leben	VVFIN	leben
,	$,	,
beide	PIS	beide
leben	VVFIN	leben
sie	PPER	sie
noch	ADV	noch
.	$.	.
–	ADJA	–
–	NN	–
Bei	APPR	bei
Seite	NN	Seite
.	$.	.
Wenn	KOUS	wenn
er	PPER	er
das	ART	die
übrige	ADJA	übrig
doch	KON	doch
von	APPR	von
einem	ART	eine
andern	PIS	andere
zu	APPR	zu
erst	ADV	erst
erfahren	VVINF	erfahren
könnte	VMFIN	können
.	$.	.
–	NN	–
ANSELMO	NE	Anselmo
.	$.	.
Gott	NN	Gott
sei	VAFIN	sein
Dank	NN	Dank
!	$.	!
daß	KOUS	dass
sie	PPER	sie
beide	PIS	beide
noch	ADV	noch
leben	VVINF	leben
.	$.	.
Sie	PPER	Sie
sind	VAFIN	sein
doch	ADV	doch
zu	APPR	zu
Hause	NN	Haus
?	$.	?
–	ADJD	–
Geschwind	ADJD	geschwind
,	$,	,
daß	KOUS	dass
ich	PPER	ich
sie	PPER	sie
in	APPR	in
meine	PPOSAT	mein
alten	ADJA	alt
Arme	NN	Arm|Arme
schließen	VVINF	schließen
kann	VMFIN	können
!	$.	!
–	ADJD	–
Bringe	VVFIN	bringen
den	ART	die
Koffer	NN	Koffer
nach	PTKVZ	nach
,	$,	,
Maskarill	NE	Maskarill
.	$.	.
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Wohin	PWAV	wohin
,	$,	,
Herr	NN	Herr
Anselmo	NE	Anselmo
,	$,	,
wohin	PWAV	wohin
?	$.	?
ANSELMO	NE	Anselmo
.	$.	.
Ins	APPRART	in
Haus	NN	Haus
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
In	APPR	in
dieses	PDAT	dies
Haus	NN	Haus
hier	ADV	hier
?	$.	?
ANSELMO	NE	Anselmo
